temp_coef,rain_coef
-101.68911712813177,-1237.8766370205828
34.73863001821294,-222.00707215164084
42.47291413914114,1130.3806802747583
79.2546417189282,1062.0229439434258
99.7702897858145,206.47508294287047
50.81003448262688,501.79818117490265
11.800479514404618,1782.581625546166
-22.653922361200237,1739.8611787132586
-83.83194609062893,2583.142597900863
54.88947206958906,95.16275423714477
26.12865028588761,760.7634649689508
131.63960296564153,-1509.0068422345953
48.63286066261684,-2663.2255389863353
125.8866967879907,-2147.896095443615
68.32830696147388,1805.1767769889104
-20.504533518203804,-3561.3104751186006
-14.467934329763292,-1347.917190177697
127.21398128531241,351.3817109718336
21.658580944153723,-1618.3063481941683
33.80693770204641,3149.0942920472003
-63.19060552316492,-593.3216197265168
-131.01053410714692,2000.926068097216
50.723788856358986,-343.23524725372806
-42.083728918573655,-2991.519238997625
152.42214893367805,441.00310898451835
-74.1093756712424,-2634.7215345237687
-110.57335074522301,-994.5487230800371
23.565458095937558,-501.50457410719434
51.4235419595322,-2332.7980150174726
-86.59336029480276,-4147.993896956876
-84.98605811893395,-367.0154902761542
53.12209771416686,43.89929635466882
112.9239540648302,2576.5728472442397
-12.295987035659135,288.4662550771876
-27.702169469092638,395.9000531500346
-28.912652197134825,4309.76219484596
42.465607023731145,2935.3595549658694
-37.385400144531275,1513.44036332549
-48.08128227801206,258.97132253209287
73.64687962411568,1155.6182864510467
36.60277099797517,-2914.6148602485105
-12.148575271152545,1093.4352055114978
-8.509215408794784,698.1364033777097
-74.28815642966896,-688.0926070270349
46.604632025419534,-715.1296664987682
-41.41136606571559,-414.6725656847874
-46.16162848706584,515.4995589385454
1.705540479174517,-290.59396351139276
-38.01153298844174,80.34859950557797
-13.189291319664374,-3039.082369653579
-10.164206243766893,4340.090919756526
-13.932141868583248,936.3258870077422
114.8805080338396,1760.569110327024
-40.8931439569834,230.54318119332066
56.58718452719118,5362.669611463966
-4.888498667991385,-2692.3209983415586
-51.14129808638545,-2117.568955496001
44.7879880050848,-265.6863325643171
-86.8635045576565,-3671.426640320002
24.993763634604633,-249.8743905203376
-27.62325235748068,-2778.6947455189506
88.53196709013528,205.2795380814122
-174.63191949087087,2008.7426954279053
-68.23640451559545,-886.0043239207489
-58.76571753756144,-601.1685674023912
-28.256349047996963,-2887.434065912594
-56.910393841655406,-28.254731480917712
-33.789882273853685,-3480.3582358531503
-53.586258250933106,197.7775055912088
67.58642913321793,-209.17942345738462
67.03779719537812,-3238.437611709767
13.011040966649718,-347.0737526504819
36.115661664783204,-158.3561267111938
-18.47586439131575,821.0039983788718
-62.45481274065223,-711.64219105229
16.570835791272273,4574.640072930073
-58.646484517650876,982.695899731518
24.780006940996365,-599.9524376813303
-114.01641689090424,-2735.8022009493766
-6.982269030648453,-1539.280657018334
-24.15419816600548,-2646.7539898871482
29.877113624545604,-562.8518061004382
56.11185045286089,-1589.97329214501
24.03915783014575,758.8762080687673
105.07453881772162,1691.734063398547
-26.607336423113374,-713.1452251052459
-75.78147600189753,-1444.4949656913786
26.88933024344838,449.99598844877784
-16.093389576111093,2974.7876404817634
104.8929836227465,1197.8129231491282
19.663956722820828,-2745.853491071757
-136.74471338262816,223.69508625287662
14.765910066484597,-2614.7062175625874
51.01337062539764,-1738.949896165182
-8.804159304928039,-2693.475458459774
33.34845736373379,3083.147224546364
68.76009785613051,-271.465547417523
15.85996947392489,-1379.5083305016221
10.419023133911766,1849.8326033010085
87.3150485765929,2195.3232173817373
-186.76176652960635,2821.2959791339053
-46.74382696408365,-3194.732883515697
-40.0040976759251,4310.969441349426
-6.466461434164582,932.8330193849383
15.933221582875117,-295.0097010706449
132.44904993532043,2995.52577013321
-53.14546730781701,1082.7037432356408
-88.44804148220751,328.0303527318565
31.421551025847716,4610.240410222655
43.395393750978,-1685.9915133968773
-120.77804258309982,-331.42720692417925
-38.03427252221763,223.79008550523469
17.283944081811782,1780.744890683641
-38.233518606828845,3733.115581787833
60.88050596319939,1485.1352736060433
-8.387025078936816,295.0696843786595
12.71692578744069,2969.8550425554545
-36.52938325518787,-3672.4749861114765
31.262840108011705,645.0092187112555
-81.7926206755844,-2976.6074864867705
-18.64745727969934,1016.7313387692634
-4.562124204528079,1742.9870615754817
-9.508130016069593,4377.28014086594
11.88991601241007,-2415.5636318647885
41.79735746553964,4308.680208145264
-80.82685755019267,-1215.4928470669731
31.774014180120744,600.2582242127211
15.878885071343479,-2773.0288259155063
-3.2107302996837443,-174.0301704846832
-30.999946387558182,-3759.391587378085
50.902252230793145,2095.33847371603
-72.86817608228633,-1294.7199596367668
0.5290904373432643,4509.558162481601
-28.64935138311023,1040.0567865157693
22.883405530676878,877.7887441301576
-78.71817087061149,2601.9557160995937
-149.16835419409026,-4413.573676702519
-29.649250741884586,894.6497614105249
102.77612349624573,560.2760050860701
76.52703761494223,-2295.963994158128
-17.98041471592587,1545.6788260698884
49.14808991929377,-725.2989021347047
2.052056265254776,791.5451430571367
74.3144972376586,4524.6154071995015
26.309043764505777,995.7128700555861
57.42240848210821,583.8282700039036
20.105914217605413,689.201509793728
115.26333234699416,2075.607427943198
-47.78491893585324,-1055.1316100975755
-33.09392705946788,1100.4004336353078
-62.99304403301646,-3127.358369187774
-90.24699664262285,3915.7971076599915
57.49812146986954,1327.2348367189093
-70.47212461402864,690.8365630825915
-9.07738567975883,892.3762014219313
3.696453462445369,-2981.3879315078543
51.633860790870806,-786.1729736408415
-6.3423361410551955,4249.837190743859
-28.87556480630367,-2307.6874296341675
88.90571335281581,-246.56439431763866
-3.902387999861036,127.0675179418851
65.67247074723971,-151.24422739940914
105.74556419335416,-1950.255476799122
-15.86635759211854,-1582.0082798914686
-26.46731614193469,4289.824182430803
-46.41138595239482,398.3036578250509
-149.35899485905807,-596.3860996549553
-5.35346374508898,-725.6845684979712
-45.531103984549596,-1945.566902410309
59.93257803617568,1811.7376533906765
-73.66060931737064,-851.0273406102345
111.22899884307873,-2338.3945275241485
24.05739681502476,2064.3216273729654
66.07179616051819,-160.3133738002164
118.66174437967581,810.1402460292505
122.28966290163194,-995.8714836168701
-98.9352198461061,-2616.360582970417
-32.530341500985564,2705.8582217406665
-66.29904360622088,-652.2145556273166
7.726493342452619,4275.287006527647
-26.31552546334212,-3110.3802943827295
-23.413913833371865,1770.3507380146932
40.05968435002065,4613.333763046122
-146.51836930432134,-672.5981727389418
-32.99655495080933,-463.8432024558764
-32.633119952016216,2798.3737847166426
-112.24380391595636,731.5350099863587
-8.716459968020253,-3559.522153999617
10.502938286976496,301.3583917625102
48.19173223327222,701.2062490028317
15.454627104690786,-352.98608161393497
2.5170572848826147,-741.0163202658673
-28.226143169104958,1394.5022110233447
145.2231796122584,2445.6131758730967
-32.77985893863356,-3351.961673976146
-88.4386039941008,-3525.9564358200314
76.9108403415467,1979.8417743584034
-58.380029016485565,1208.5216648558103
10.035794034497847,-1845.6404295820396
16.61269237208614,-2467.3277630816656
-19.454982133471958,784.5085856661768
-125.53883537827107,1847.5615550392092
56.009678291263945,3545.2795745567523
-62.8813683370832,471.73874824147043
-131.2011732453151,176.63895202484503
-19.08791626875215,1047.1170247542207
98.08053976064245,1684.2823700878464
13.7297650618335,1188.3610067170187
-48.77436974373545,-3120.1666096139015
-45.917614246512805,-3051.1996373340485
-68.60171494362561,-1881.7559756358994
3.146793213716013,2929.693876813729
12.498534014912199,-2707.2542875799477
-4.178737750305135,-2872.085521580463
-45.60718621574029,-587.7126304667391
-55.36269114745474,2524.8702304919066
48.64789562970506,364.217546512671
-56.580822186017016,-3187.1066948898915
-6.1361273567649075,-264.7825104028267
136.70059930606405,-127.5749459234588
42.97288747173898,-475.8593556584224
-19.639347542686362,-2674.364475890014
-28.424619190545044,3992.048737398346
-7.936294287916908,190.02798642083428
170.5060720382774,2859.9093156851336
31.907545282252027,987.8245671172344
42.21273853536769,-388.64626419897854
-86.41022685293738,3680.722119299928
-12.490322633214586,-795.2966424429595
-156.1777370748106,-1519.7688051558086
-44.59618564618555,4309.404329897771
65.06950521884752,609.8335887209687
60.20619117288503,1441.733856623007
-57.97577386501098,455.9070365685285
118.48086860498226,-1510.6486031947043
37.829373841465426,-3022.9959156743876
-17.66868457243141,-480.7185602057526
-95.32472598886142,2061.366373746917
12.899879976609187,-3479.702357799186
-117.98724677222948,963.8645441744369
-21.39442417490153,-3000.3607478302074
4.905907030500482,797.9952833340219
7.089117445530222,-2593.081165109653
34.04481204235431,1128.126432764031
-36.67189242747341,510.6221575105603
82.43527859098494,1528.5900961405587
46.06640740649118,1878.0119380666024
16.24784475331629,1172.017549533585
-18.296401452193052,552.2772428597441
-79.18074964071626,-1213.3057611734043
-17.22540731257814,-159.68713314635596
88.16174310120074,-180.06740750941006
-55.14254693933982,-903.076569397307
-79.67203266337775,2128.1539360939987
34.56939610926974,-772.2083625146548
-79.78982468660823,-39.90067564313722
86.38847451316248,-2214.338498526531
-35.49981687997786,1579.28409275461
107.25453470141906,-3420.094178945647
-78.60363750718794,-86.13804991151993
-2.2181492800477898,-998.9512973690425
15.422755750003876,908.5273268517726
-125.23438083973193,-3338.0527581506217
-6.695926398096709,-812.3923707533861
10.210718719997155,-719.4893308957436
147.11772976515851,2336.391444902068
86.37932893446593,1388.8754178707186
100.37131076147564,4956.398880050269
-90.47730504794868,462.1993100469691
3.724874113808207,4350.698259061772
115.742476958449,1516.145528290612
-47.19941621159816,-3093.69796022114
42.585545617481046,-2857.2026154018026
-28.641514046364357,-1573.550882323193
47.63795057894835,-235.04974017471187
-68.53308410384206,-820.0182004155038
-66.12528962207445,-2205.9946627912045
56.043643758215204,3124.525098517921
-109.46165594202394,-3701.309451781255
-20.92223072719551,-526.4406143285812
18.159464345181412,2927.6919715606023
-0.24007004426222522,1610.0628670259882
52.65426878641866,-2405.2239165386172
17.73848809873364,-2931.38220543108
52.8749884196682,534.1326459442515
15.922767805093251,1818.124607629356
-54.38177015872971,-1206.8185879503837
-60.41132882183045,-3017.549844870805
-49.64734306765723,-483.4387344867057
48.15730859794006,-2599.971622094371
81.61462196145666,3084.86726033012
-78.47425438562153,468.08173794787956
-46.43418408652912,-3269.9078184657806
45.76470599813091,-441.83511691574716
9.71186871006704,-2672.481175651431
32.14727545299897,-495.16636045489764
-80.9180281149674,-803.0733744789272
105.4817879424579,2577.8960117291463
-41.46794043003204,1266.2351267992742
21.270128066187674,1003.878359609702
44.513032909964025,-50.51357115463158
87.30983506589968,-216.7950717422258
141.77997761592178,-391.6021316979696
-121.49365125406734,1111.5878153869944
40.40948838235523,-2669.220909213651
12.721249067467207,-2780.048683664413
-51.21785837182127,1328.6291261828355
62.8239480677834,744.0777256214756
1.5568460774021178,1121.5068440732798
8.462004890858914,-716.7188364245014
22.635205565350574,147.17086514920868
53.80719128725204,-2715.8013265344994
40.76157155634927,-1908.4730678318958
11.45281367271227,-2572.8150243601067
3.0983408424155647,-206.85729013467278
-3.3393429299260333,4340.794945310479
36.46646350908344,-2466.999129594809
61.38966532887513,4687.648914732454
79.56951050480757,-455.9153944727274
76.97067195001861,3125.7998778380475
-21.10016254802268,-2990.7049269516674
-25.356189174444353,3949.6477336443227
42.19222840935827,1034.2384236997973
167.06328159578743,-1982.9891791018285
37.79523917537355,-521.6515831777245
-39.69432790787574,1243.4996751696378
78.34461863045577,-1974.8807008806052
-34.01175866507476,709.601009294232
-18.414071160918194,-3676.5888432264574
-95.85254836366936,1179.0730787340437
-33.3320794317223,-3088.1938407971634
-115.73355675842718,-1578.6306660336588
28.78742106148539,860.5925691864505
-67.59931887724164,2623.503244565319
-134.5629123716401,-3305.721280573882
-48.587068654244895,-9.413122950596762
14.563249710139935,-10.119186042624674
78.87437606219724,1042.420373071623
-24.576687682530014,1340.6179276257726
-46.28168259479697,-3709.766639288843
17.93577007878997,998.5414600304161
-57.52384299387913,3689.756450029079
-44.265122708178325,424.4014544601099
-150.61979174527255,-3893.553431125899
-77.94688540486648,-2886.9791938940525
-21.463202226082867,584.8600572624691
19.578158228335337,-243.07662548834733
41.09157025416161,4402.212182419225
-66.04103727403198,-3884.2531955070513
88.87567134724861,4710.049670171404
-159.62712008333563,-1857.2099798833274
7.920047429422581,-271.92958025768576
-69.06422436488147,-483.8819939023639
172.27709934190105,327.69770347956484
2.13917783619891,-808.8500019135122
-65.64285576793489,-3466.7698462052685
111.77131694545945,-1496.8438314890034
50.00786651106676,-2594.0974852956065
-30.001742338777014,969.3667705575947
-26.8812660953297,652.9025879166726
-34.55076910492657,-896.062259813178
-38.30209957839864,-978.0704950417942
-50.47213141339583,4245.5997865362015
-36.76166043513483,-816.2316665790661
-56.93383677698519,1098.68651902837
-39.667139545418244,-3267.323548064623
12.410369705349273,1721.2446181085418
-86.20603748327342,3332.477441944224
9.287395233701838,1302.2885342587153
15.974084650898888,1007.661684242865
71.8447762672742,-401.1438226804223
45.345213184687594,-819.2345847737524
47.814533188291605,1430.7604241476636
63.061299697289144,-785.9317518402338
-76.02978717047027,-3412.0749629980305
-30.075075696489456,-3828.103641584024
-69.13629032988014,-3357.3079521453224
2.2962637658580696,1039.770643556786
6.285232805874179,-694.4698237535526
34.38956176550462,4514.554110576952
-81.51121409078758,154.06873706791185
-66.8245670682584,-224.12137148026903
-62.452701130710395,-78.14377380824835
134.5537601349887,-1561.7952286673485
-12.494597688137997,-2835.860685781237
133.6914754836539,-2781.6186936372956
91.28090440683455,940.384177155382
93.4836206179789,4613.376306709184
-37.99337836014209,5.955093182648964
-89.1426343097234,-977.1515435632618
-13.870796522422399,40.2656425472397
22.475720288334763,1821.6211285258912
-28.989571753235722,710.0564716130787
-72.11440962837628,-1388.2218453825037
-10.740782106568545,1770.8075611161173
82.00662417190658,1115.2144836197278
45.253864816684036,1760.5377049870676
53.74367012282369,-1656.973302920228
-15.705607807435303,-2818.4903492612225
82.37660351007999,873.5184921524665
-25.187099746582497,1686.28226306946
80.98874557896923,-2281.8244448376877
-93.45739811883772,-2276.4379885896706
9.190972240790307,1050.9968723119136
28.93104968674735,-642.3092554945664
82.32818089724701,-153.09507846771442
-0.9121217561464867,1547.8959294608783
73.5353195862849,2220.1315383897027
-19.01491793342195,-886.0163366707991
-31.23132902359199,564.9120261517938
13.026972103446607,-314.3113570627658
67.5104938077107,4632.423092404031
-0.9638722124449881,1596.1774220413329
58.06355525511525,4668.8413552003685
-16.16290822774349,-787.8421925357876
99.5013344196925,-1125.0197261922356
6.30346777878427,-3442.6772280871432
-100.14231393660512,177.52358807626035
46.830539095653116,1146.4478143905033
67.46300594032887,-755.07747133853
1.2354188661397583,629.7095655950314
-94.73727540645243,-1666.0630401506116
27.1399837903879,-2473.4605955713682
5.3146360105595525,-3687.7996262252996
-36.21090546489176,1746.8495256497713
-87.98539460829721,-3059.795680478023
-0.19268596921372083,4269.320521234571
-50.64828995289893,-3699.283321412472
-39.100649113476884,463.2681637871479
-6.836207644562569,783.3156609009002
20.69936188640597,1827.1100301780968
69.31560846543526,1099.1407719663791
-44.656283387620086,-2691.709436028186
32.64429639399464,4536.220294345526
-95.14379679407911,528.5656229467396
-82.44417543981352,-60.2942153258405
-89.40784718402924,-754.819269354678
-45.99970180734762,-693.1778067638596
-32.926411672119244,-52.925961957179965
14.158068607139477,3102.7405145569182
25.61473013411447,215.6209452400084
10.740229194159312,1033.9119561080827
12.545409549456974,325.5186645173145
27.97286935691683,2869.1127221872907
-126.4472033059154,-1510.2754242919596
107.17881766072915,-1839.5268924959894
44.74937245778283,1786.1455749403033
-146.62276348340495,450.3687057844812
-78.58771183242176,-964.259956974936
7.477833279902144,4564.003726045028
-160.381140552647,-3706.5622967763616
123.66972928583556,3690.489988693935
-48.257056666142624,1108.1138568723914
-156.80005535330318,-1113.1042526239796
-21.11352087359308,-2060.627329564966
-85.19431589673489,-795.3414980410306
-74.99795602427454,-536.4828857819908
